"Fecha","prov_residencia_persona_en_situacion_violencia","genero_persona_en_situacion_de_violencia","edad_persona_en_situacion_de_violencia","pais_nacimiento_persona_en_situacion_de_violencia","tipo_de_violencia_fisica","tipo_de_violencia_psicologica","tipo_de_violencia_sexual","tipo_de_violencia_economica_y_patrimonial","tipo_de_violencia_simbolica","tipo_de_violencia_domestica","modalidad_de_violencia_institucional","modalidad_de_violencia_laboral","modalidad_violencia_contra_libertad_reproductiva","modalidad_de_violencia_obstetrica","modalidad_de_violencia_mediatica","modalidad_de_violencia_otras","vinculo_con_la_persona_agresora","genero_de_la_persona_agresora"
"4/30/2022","Cordoba","Varon","","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","30","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Santa Fe","Mujer","36","Argentina","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","28","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","23","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Salta","Mujer","51","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Cordoba","Mujer","57","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Otro familiar","Varon"
"4/30/2022","Buenos Aires","Mujer","27","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","26","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Neuquen","Mujer","21","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"4/30/2022","San Luis","Mujer","33","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","23","Venezolana","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"4/30/2022","Mendoza","Mujer","28","Argentina","Si","Si","Si","Si","Si","Si","Si","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","24","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"4/30/2022","Misiones","Mujer","28","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","19","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Santa Fe","Mujer","35","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","23","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","32","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","33","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","30","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Santa Fe","Mujer","25","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Salta","Mujer","35","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"4/30/2022","Cordoba","Mujer","30","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","24","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","41","Argentina","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"4/30/2022","Buenos Aires","Mujer","26","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"4/30/2022","La Rioja","Mujer","24","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Padre o tutor","Varon"
"4/30/2022","Buenos Aires","Mujer","38","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","","Argentina","Si","Si","Si","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","44","Argentina","No","Si","Si","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","37","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Otro familiar","Varon"
"4/30/2022","Buenos Aires","Mujer","","","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","40","Paraguaya","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","28","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","","","No","No","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Buenos Aires","Mujer","27","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","","","49","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Otro","Varon"
"4/30/2022","Ciudad Autonoma de Buenos Aires","Mujer","39","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","","Mujer","34","","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"4/30/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","No","Si","No","Si","No","Si","No","No","No","No","No","No","","Varon"
"4/30/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"4/30/2022","Ciudad Autonoma de Buenos Aires","Mujer","28","","No","Si","No","No","No","No","No","No","No","No","No","Si","",""
"4/30/2022","Ciudad Autonoma de Buenos Aires","Mujer","24","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Corrientes","Mujer","","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja",""
"5/1/2022","Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Tucuman","Mujer","22","Argentina","Si","Si","No","Si","No","Si","Si","No","No","No","No","No","Pareja",""
"5/1/2022","Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","31","Boliviana","Si","No","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Jujuy","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Rio Negro","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","31","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Tucuman","Mujer","26","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","41","Argentina","Si","Si","Si","No","No","Si","No","No","No","No","No","No","Otro familiar","Varon"
"5/1/2022","Cordoba","Mujer","27","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Cordoba","Transgenero","27","Argentina","Si","No","No","No","No","No","No","Si","No","No","No","No","Otro",""
"5/1/2022","Tucuman","Mujer","18","Argentina","No","No","No","No","Si","No","No","No","No","No","No","No","Otro",""
"5/1/2022","Salta","Mujer","49","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","San Luis","Mujer","","","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Santa Fe","Mujer","56","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","33","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","25","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","36","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Mendoza","Mujer","26","Argentina","No","Si","No","No","Si","No","No","No","No","No","No","No","Otro","Varon"
"5/1/2022","Buenos Aires","Mujer","25","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","15","","Si","Si","Si","No","No","Si","No","No","No","No","No","No","Padre o tutor",""
"5/1/2022","Rio Negro","Mujer","27","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Santa Fe","Mujer","44","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","23","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Chaco","Mujer","19","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Cordoba","Mujer","48","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","28","Argentina","No","No","No","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"5/1/2022","Cordoba","Mujer","","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Mendoza","Mujer","35","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Rio Negro","Mujer","36","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","San Luis","Mujer","17","","No","Si","Si","No","No","No","No","No","No","No","No","No","Otro","Varon"
"5/1/2022","Buenos Aires","Mujer","49","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Cordoba","Mujer","28","Argentina","Si","No","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","26","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"5/1/2022","Santa Fe","Mujer","26","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Santa Fe","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","31","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","34","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Jujuy","Mujer","35","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Mendoza","Mujer","56","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","26","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Formosa","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja",""
"5/1/2022","Santa Fe","Mujer","36","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja",""
"5/1/2022","Entre Rios","Mujer","","","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","63","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Ciudad Autonoma de Buenos Aires","","","","No","Si","Si","No","No","No","No","No","No","No","No","Si","",""
"5/1/2022","Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","",""
"5/1/2022","Ciudad Autonoma de Buenos Aires","Mujer","33","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","",""
"5/1/2022","Ciudad Autonoma de Buenos Aires","Mujer","26","Argentina","Si","No","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","32","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Ciudad Autonoma de Buenos Aires","Mujer","69","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Ciudad Autonoma de Buenos Aires","Mujer","18","Argentina","No","Si","Si","Si","Si","No","No","No","No","No","No","Si","Otro","Varon"
"5/1/2022","Ciudad Autonoma de Buenos Aires","Mujer","34","","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Ciudad Autonoma de Buenos Aires","Mujer","28","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja",""
"5/1/2022","Ciudad Autonoma de Buenos Aires","Mujer","24","","Si","Si","Si","No","No","No","No","No","No","No","No","Si","Otro",""
"5/1/2022","Ciudad Autonoma de Buenos Aires","Mujer","35","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Ciudad Autonoma de Buenos Aires","Mujer","65","","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","","Varon"
"5/1/2022","Ciudad Autonoma de Buenos Aires","Mujer","36","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","28","Paraguaya","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","29","","Si","Si","Si","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","75","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Otro familiar","Mujer"
"5/1/2022","Buenos Aires","Mujer","93","Argentina","No","No","No","Si","Si","Si","Si","No","No","No","No","No","Otro familiar","Varon"
"5/1/2022","Buenos Aires","Mujer","30","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Otro familiar","Varon"
"5/1/2022","Buenos Aires","Mujer","35","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Madre o tutor","Mujer"
"5/1/2022","Buenos Aires","Mujer","37","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","36","Argentina","No","Si","No","No","No","Si","Si","No","No","No","No","No","Padre o tutor","Varon"
"5/1/2022","Buenos Aires","Mujer","38","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","24","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","75","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Otro familiar","Mujer"
"5/1/2022","Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/1/2022","Buenos Aires","Mujer","25","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/2/2022","Buenos Aires","Mujer","42","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/2/2022","Buenos Aires","Mujer","26","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/2/2022","Cordoba","Mujer","47","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/2/2022","Santa Fe","Mujer","25","Argentina","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/2/2022","Jujuy","Mujer","55","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/2/2022","Buenos Aires","Mujer","25","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"5/2/2022","Buenos Aires","Mujer","19","","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/2/2022","Buenos Aires","Mujer","28","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/2/2022","Santa Fe","Mujer","","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja",""
"5/2/2022","Jujuy","Mujer","41","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/2/2022","Santa Fe","Mujer","52","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/2/2022","Corrientes","Mujer","25","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/2/2022","Misiones","Mujer","24","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Padre o tutor","Varon"
"5/2/2022","Cordoba","Mujer","33","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/2/2022","Buenos Aires","Mujer","35","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/2/2022","Cordoba","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"5/2/2022","Salta","Mujer","40","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja",""
"5/2/2022","Salta","Mujer","","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/2/2022","Buenos Aires","Mujer","37","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"5/2/2022","Buenos Aires","Mujer","36","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
